"Plot Title: Rollinson_B127"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663855, SEN S/N: 2445096)","Water Content, m³/m³ (LGR S/N: 9663855, SEN S/N: 9673988)","Temp, °C (LGR S/N: 9663855, SEN S/N: 10448527)","RH, % (LGR S/N: 9663855, SEN S/N: 10448527)","PAR, µmol/m²/s (LGR S/N: 9663855, SEN S/N: 20210396)"
1787,10/04/19 08:48:55 PM,14.936,0.2857,11.686,89.300,1.2
1788,10/04/19 09:48:55 PM,14.864,0.2857,10.736,89.500,1.2
1789,10/04/19 10:48:55 PM,14.792,0.2857,9.977,93.000,1.2
1790,10/04/19 11:48:55 PM,14.697,0.2850,10.198,92.400,1.2
1791,10/05/19 12:48:55 AM,14.601,0.2850,9.583,90.400,1.2
1792,10/05/19 01:48:55 AM,14.505,0.2850,8.965,92.100,1.2
1793,10/05/19 02:48:55 AM,14.385,0.2843,8.668,93.000,1.2
1794,10/05/19 03:48:55 AM,14.266,0.2843,8.990,93.600,1.2
1795,10/05/19 04:48:55 AM,14.146,0.2843,8.866,94.000,1.2
1796,10/05/19 05:48:55 AM,14.050,0.2836,8.817,94.500,1.2
1797,10/05/19 06:48:55 AM,13.954,0.2836,8.916,94.800,1.2
1798,10/05/19 07:48:55 AM,13.882,0.2836,9.336,93.000,3.7
1799,10/05/19 08:48:55 AM,13.786,0.2836,10.614,90.600,8.7
1800,10/05/19 09:48:55 AM,13.786,0.2828,13.016,85.100,23.7
1801,10/05/19 10:48:55 AM,13.858,0.2836,13.810,78.300,66.2
1802,10/05/19 11:48:55 AM,14.050,0.2828,14.673,76.200,43.7
1803,10/05/19 12:48:55 PM,14.194,0.2828,16.058,75.400,46.2
1804,10/05/19 01:48:55 PM,14.337,0.2828,16.844,73.700,48.7
1805,10/05/19 02:48:55 PM,14.529,0.2821,16.892,71.500,38.7
1806,10/05/19 03:48:55 PM,14.697,0.2821,15.629,74.900,11.2
1807,10/05/19 04:48:55 PM,14.792,0.2828,15.414,82.800,3.7
1808,10/05/19 05:48:55 PM,14.864,0.3475,13.594,93.500,1.2
1809,10/05/19 06:48:55 PM,14.840,0.3918,13.329,96.800,1.2
1810,10/05/19 07:48:55 PM,14.768,0.3402,13.449,96.800,1.2
1811,10/05/19 08:48:55 PM,14.721,0.3257,13.618,95.500,1.2
1812,10/05/19 09:48:55 PM,14.697,0.3191,14.218,95.000,1.2
1813,10/05/19 10:48:55 PM,14.697,0.3148,14.218,94.200,1.2
1814,10/05/19 11:48:55 PM,14.721,0.3119,14.433,95.200,1.2
1815,10/06/19 12:48:55 AM,14.745,0.3097,14.673,95.200,1.2
1816,10/06/19 01:48:55 AM,14.792,0.3082,14.649,96.500,1.2
1817,10/06/19 02:48:55 AM,14.840,0.3068,13.522,96.500,1.2
1818,10/06/19 03:48:55 AM,14.864,0.3053,11.710,92.400,1.2
1819,10/06/19 04:48:55 AM,14.792,0.3039,10.590,90.700,1.2
1820,10/06/19 05:48:55 AM,14.673,0.3024,10.149,91.600,1.2
1821,10/06/19 06:48:55 AM,14.529,0.3017,9.682,92.200,1.2
1822,10/06/19 07:48:55 AM,14.385,0.3003,9.509,93.500,1.2
1823,10/06/19 08:48:55 AM,14.242,0.2995,11.346,92.400,8.7
1824,10/06/19 09:48:55 AM,14.194,0.2988,13.930,85.700,21.2
1825,10/06/19 10:48:55 AM,14.314,0.2981,15.748,75.100,93.7
1826,10/06/19 11:48:55 AM,14.625,0.2966,17.368,69.600,33.7
1827,10/06/19 12:48:55 PM,14.816,0.2966,17.558,61.700,196.2
1828,10/06/19 01:48:55 PM,14.984,0.2959,18.366,57.100,38.7
1829,10/06/19 02:48:55 PM,15.127,0.2944,17.867,54.500,43.7
1830,10/06/19 03:48:55 PM,15.247,0.2937,16.820,58.000,26.2
1831,10/06/19 04:48:55 PM,15.294,0.2930,15.986,64.500,11.2
1832,10/06/19 05:48:55 PM,15.294,0.2930,16.010,68.000,1.2
1833,10/06/19 06:48:55 PM,15.270,0.2923,15.509,64.600,1.2
1834,10/06/19 07:48:55 PM,15.199,0.2915,14.888,67.400,1.2
1835,10/06/19 08:48:55 PM,15.103,0.2908,14.170,69.300,1.2
1836,10/06/19 09:48:55 PM,15.008,0.2908,13.786,73.300,1.2
1837,10/06/19 10:48:55 PM,14.960,0.2901,13.522,75.500,1.2
1838,10/06/19 11:48:55 PM,14.888,0.2901,12.992,78.900,1.2
1839,10/07/19 12:48:55 AM,14.840,0.2901,12.461,81.700,1.2
1840,10/07/19 01:48:55 AM,14.768,0.2894,11.759,84.000,1.2
1841,10/07/19 02:48:55 AM,14.673,0.2894,11.273,86.600,1.2
1842,10/07/19 03:48:55 AM,14.553,0.2886,10.565,87.400,1.2
1843,10/07/19 04:48:55 AM,14.433,0.2886,9.977,89.100,1.2
1844,10/07/19 05:48:55 AM,14.314,0.2879,9.682,90.600,1.2
1845,10/07/19 06:48:55 AM,14.170,0.2879,9.040,91.800,1.2
1846,10/07/19 07:48:55 AM,14.026,0.2879,9.583,92.100,3.7
1847,10/07/19 08:48:55 AM,13.930,0.2872,11.589,89.300,11.2
1848,10/07/19 09:48:55 AM,13.882,0.2872,14.816,80.100,18.7
1849,10/07/19 10:48:55 AM,14.050,0.2872,16.368,67.500,166.2
1850,10/07/19 11:48:55 AM,14.433,0.2865,18.081,64.200,31.2
1851,10/07/19 12:48:55 PM,14.673,0.2865,19.103,58.000,171.2
1852,10/07/19 01:48:55 PM,14.912,0.2857,19.555,51.800,31.2
1853,10/07/19 02:48:55 PM,15.103,0.2850,19.674,50.000,23.7
1854,10/07/19 03:48:55 PM,15.270,0.2850,18.889,49.700,16.2
1855,10/07/19 04:48:55 PM,15.366,0.2850,18.224,50.600,11.2
1856,10/07/19 05:48:55 PM,15.390,0.2843,16.939,52.900,3.7
1857,10/07/19 06:48:55 PM,15.390,0.2843,15.390,57.600,1.2
1858,10/07/19 07:48:55 PM,15.318,0.2836,14.553,62.000,1.2
1859,10/07/19 08:48:55 PM,15.247,0.2836,14.122,65.000,1.2
1860,10/07/19 09:48:55 PM,15.151,0.2836,13.233,70.700,1.2
1861,10/07/19 10:48:55 PM,15.055,0.2828,12.630,71.700,1.2
1862,10/07/19 11:48:55 PM,14.936,0.2828,10.883,79.800,1.2
1863,10/08/19 12:48:55 AM,14.816,0.2821,10.932,82.400,1.2
1864,10/08/19 01:48:55 AM,14.649,0.2821,10.956,84.100,1.2
1865,10/08/19 02:48:55 AM,14.529,0.2821,11.102,85.100,1.2
1866,10/08/19 03:48:55 AM,14.433,0.2814,10.418,88.300,1.2
1867,10/08/19 04:48:55 AM,14.314,0.2814,9.188,91.100,1.2
1868,10/08/19 05:48:55 AM,14.194,0.2814,9.928,89.200,1.2
1869,10/08/19 06:48:55 AM,14.074,0.2806,8.668,90.400,1.2
1870,10/08/19 07:48:55 AM,13.954,0.2806,9.534,91.100,1.2
1871,10/08/19 08:48:55 AM,13.834,0.2806,12.485,87.700,8.7
1872,10/08/19 09:48:55 AM,13.834,0.2806,15.939,78.200,26.2
1873,10/08/19 10:48:55 AM,14.050,0.2806,18.152,61.800,281.2
1874,10/08/19 11:48:55 AM,14.481,0.2806,19.056,53.700,38.7
1875,10/08/19 12:48:55 PM,14.697,0.2806,19.770,48.700,143.7
1876,10/08/19 01:48:55 PM,14.912,0.2806,20.150,46.300,128.7
1877,10/08/19 02:48:55 PM,15.127,0.2799,20.126,45.600,31.2
1878,10/08/19 03:48:55 PM,15.294,0.2799,20.293,46.200,16.2
1879,10/08/19 04:48:55 PM,15.390,0.2792,20.031,47.700,11.2
1880,10/08/19 05:48:55 PM,15.461,0.2792,17.843,55.200,3.7
1881,10/08/19 06:48:55 PM,15.461,0.2792,16.844,56.100,1.2
1882,10/08/19 07:48:55 PM,15.438,0.2785,15.605,63.700,1.2
1883,10/08/19 08:48:55 PM,15.366,0.2785,14.409,70.900,1.2
1884,10/08/19 09:48:55 PM,15.247,0.2785,13.546,75.800,1.2
1885,10/08/19 10:48:55 PM,15.151,0.2785,13.353,80.400,1.2
1886,10/08/19 11:48:55 PM,15.031,0.2777,13.281,81.700,1.2
1887,10/09/19 12:48:55 AM,14.936,0.2777,13.161,75.500,1.2
1888,10/09/19 01:48:55 AM,14.816,0.2777,12.775,71.700,1.2
1889,10/09/19 02:48:55 AM,14.673,0.2770,12.340,72.500,1.2
1890,10/09/19 03:48:55 AM,14.529,0.2770,12.703,70.600,1.2
1891,10/09/19 04:48:55 AM,14.385,0.2770,11.904,71.100,1.2
1892,10/09/19 05:48:55 AM,14.266,0.2770,11.321,73.800,1.2
1893,10/09/19 06:48:55 AM,14.146,0.2770,10.858,76.600,1.2
1894,10/09/19 07:48:55 AM,14.050,0.2763,11.248,79.100,1.2
1895,10/09/19 08:48:55 AM,14.002,0.2763,13.930,74.200,8.7
1896,10/09/19 09:48:55 AM,13.978,0.2763,16.296,66.900,48.7
1897,10/09/19 10:48:55 AM,14.122,0.2763,18.414,59.900,358.7
1898,10/09/19 11:48:55 AM,14.457,0.2763,19.746,53.300,43.7
1899,10/09/19 12:48:55 PM,14.697,0.2763,20.579,50.400,101.2
1900,10/09/19 01:48:55 PM,14.936,0.2756,20.579,48.900,88.7
1901,10/09/19 02:48:55 PM,15.175,0.2756,20.603,48.300,28.7
1902,10/09/19 03:48:55 PM,15.318,0.2756,20.436,48.500,18.7
1903,10/09/19 04:48:55 PM,15.414,0.2748,19.841,51.000,8.7
1904,10/09/19 05:48:55 PM,15.461,0.2748,17.558,57.900,3.7
1905,10/09/19 06:48:55 PM,15.485,0.2748,15.939,67.000,1.2
1906,10/09/19 07:48:55 PM,15.438,0.2748,15.008,72.500,1.2
1907,10/09/19 08:48:55 PM,15.366,0.2741,14.553,76.800,1.2
1908,10/09/19 09:48:55 PM,15.247,0.2741,14.721,80.100,1.2
1909,10/09/19 10:48:55 PM,15.175,0.2741,15.175,78.000,1.2
1910,10/09/19 11:48:55 PM,15.103,0.2734,15.103,71.600,1.2
1911,10/10/19 12:48:55 AM,15.055,0.2734,15.605,66.600,1.2
1912,10/10/19 01:48:55 AM,14.984,0.2734,14.625,68.200,1.2
1913,10/10/19 02:48:55 AM,14.936,0.2734,14.218,71.600,1.2
1914,10/10/19 03:48:55 AM,14.888,0.2727,13.690,74.900,1.2
1915,10/10/19 04:48:55 AM,14.840,0.2727,13.353,77.600,1.2
1916,10/10/19 05:48:55 AM,14.768,0.2727,12.461,82.200,1.2
1917,10/10/19 06:48:55 AM,14.697,0.2727,11.710,87.000,1.2
1918,10/10/19 07:48:55 AM,14.601,0.2727,12.509,89.400,1.2
1919,10/10/19 08:48:55 AM,14.529,0.2719,14.433,88.100,13.7
1920,10/10/19 09:48:55 AM,14.529,0.2727,15.700,87.000,56.2
1921,10/10/19 10:48:55 AM,14.673,0.2727,17.344,83.500,198.7
1922,10/10/19 11:48:55 AM,14.936,0.2727,18.937,82.200,43.7
1923,10/10/19 12:48:55 PM,15.151,0.2727,19.151,81.300,36.2
1924,10/10/19 01:48:55 PM,15.390,0.2727,19.770,80.400,43.7
1925,10/10/19 02:48:55 PM,15.581,0.2727,20.198,79.800,28.7
1926,10/10/19 03:48:55 PM,15.772,0.2727,19.270,80.800,13.7
1927,10/10/19 04:48:55 PM,15.891,0.2727,18.224,91.000,6.2
1928,10/10/19 05:48:55 PM,15.963,0.2734,18.129,94.400,1.2
1929,10/10/19 06:48:55 PM,15.986,0.2734,19.175,91.500,1.2
1930,10/10/19 07:48:55 PM,16.034,0.2734,19.912,85.500,1.2
1931,10/10/19 08:48:55 PM,16.106,0.2734,19.532,83.400,1.2
1932,10/10/19 09:48:55 PM,16.153,0.2734,19.056,85.200,1.2
1933,10/10/19 10:48:55 PM,16.201,0.2748,18.010,86.700,1.2
1934,10/10/19 11:48:55 PM,16.249,0.2777,18.247,95.300,1.2
1935,10/11/19 12:48:55 AM,16.368,0.3685,17.986,97.100,1.2
1936,10/11/19 01:48:55 AM,16.415,0.3358,17.891,97.100,1.2
1937,10/11/19 02:48:55 AM,16.439,0.3250,19.056,96.700,1.2
1938,10/11/19 03:48:55 AM,16.487,0.3206,19.056,95.200,1.2
1939,10/11/19 04:48:55 AM,16.558,0.3170,19.008,95.400,1.2
1940,10/11/19 05:48:55 AM,16.630,0.3264,18.176,96.200,1.2
1941,10/11/19 06:48:55 AM,16.654,0.3199,18.105,94.400,1.2
1942,10/11/19 07:48:55 AM,16.654,0.3162,17.772,92.500,1.2
1943,10/11/19 08:48:55 AM,16.630,0.4107,16.963,96.300,1.2
1944,10/11/19 09:48:55 AM,16.606,0.4165,12.098,98.500,1.2
1945,10/11/19 10:48:55 AM,16.344,0.4085,10.638,99.200,6.2
1946,10/11/19 11:48:55 AM,15.939,0.3518,9.460,99.600,16.2
1947,10/11/19 12:48:55 PM,15.629,0.3322,8.519,99.400,16.2
1948,10/11/19 01:48:55 PM,15.318,0.3257,7.242,97.300,18.7
1949,10/11/19 02:48:55 PM,15.008,0.3213,6.382,95.400,16.2
1950,10/11/19 03:48:55 PM,14.673,0.3206,5.231,96.400,11.2
1951,10/11/19 04:48:55 PM,14.314,0.3286,5.745,97.700,6.2
1952,10/11/19 05:48:55 PM,14.002,0.3228,5.205,95.500,1.2
1953,10/11/19 06:48:55 PM,13.714,0.3191,4.973,91.200,1.2
1954,10/11/19 07:48:55 PM,13.449,0.3162,4.532,86.800,1.2
1955,10/11/19 08:48:55 PM,13.185,0.3133,4.584,83.300,1.2
1956,10/11/19 09:48:55 PM,12.944,0.3112,4.532,81.200,1.2
1957,10/11/19 10:48:55 PM,12.703,0.3090,3.801,75.500,1.2
1958,10/11/19 11:48:55 PM,12.437,0.3075,3.538,76.600,1.2
1959,10/12/19 12:48:55 AM,12.195,0.3061,3.670,75.300,1.2
1960,10/12/19 01:48:55 AM,11.977,0.3053,3.380,73.600,1.2
1961,10/12/19 02:48:55 AM,11.759,0.3039,3.591,76.200,1.2
1962,10/12/19 03:48:55 AM,11.565,0.3032,3.749,75.500,1.2
1963,10/12/19 04:48:55 AM,11.419,0.3024,3.248,73.100,1.2
1964,10/12/19 05:48:55 AM,11.248,0.3010,2.262,75.700,1.2
1965,10/12/19 06:48:55 AM,11.053,0.3003,1.724,82.100,1.2
1966,10/12/19 07:48:55 AM,10.810,0.2988,1.832,83.800,1.2
1967,10/12/19 08:48:55 AM,10.590,0.2981,3.142,79.800,8.7
1968,10/12/19 09:48:55 AM,10.394,0.2974,5.231,72.400,71.2
1969,10/12/19 10:48:55 AM,10.320,0.2966,6.281,62.700,336.2
1970,10/12/19 11:48:55 AM,10.394,0.2959,7.645,57.800,48.7
1971,10/12/19 12:48:55 PM,10.443,0.2952,9.015,51.300,56.2
1972,10/12/19 01:48:55 PM,10.565,0.2944,10.001,48.400,63.7
1973,10/12/19 02:48:55 PM,10.712,0.2930,11.248,46.700,113.7
1974,10/12/19 03:48:55 PM,10.761,0.2923,11.807,46.200,28.7
1975,10/12/19 04:48:55 PM,10.785,0.2915,12.268,45.300,16.2
1976,10/12/19 05:48:55 PM,10.785,0.2908,12.001,44.600,6.2
1977,10/12/19 06:48:55 PM,10.785,0.2901,11.127,48.800,1.2
1978,10/12/19 07:48:55 PM,10.810,0.2901,11.078,51.800,1.2
1979,10/12/19 08:48:55 PM,10.785,0.2886,10.565,52.900,1.2
1980,10/12/19 09:48:55 PM,10.712,0.2886,10.222,55.200,1.2
1981,10/12/19 10:48:55 PM,10.663,0.2879,9.361,58.800,1.2
1982,10/12/19 11:48:55 PM,10.638,0.2872,8.543,63.900,1.2
1983,10/13/19 12:48:55 AM,10.614,0.2872,5.514,73.400,1.2
1984,10/13/19 01:48:55 AM,10.590,0.2865,4.089,82.600,1.2
1985,10/13/19 02:48:55 AM,10.492,0.2865,3.433,87.500,1.2
1986,10/13/19 03:48:55 AM,10.418,0.2857,3.512,88.200,1.2
1987,10/13/19 04:48:55 AM,10.320,0.2857,2.823,89.500,1.2
1988,10/13/19 05:48:55 AM,10.198,0.2850,2.744,91.300,1.2
1989,10/13/19 06:48:55 AM,10.075,0.2850,3.406,90.500,1.2
1990,10/13/19 07:48:55 AM,9.928,0.2850,4.115,85.000,1.2
1991,10/13/19 08:48:55 AM,9.805,0.2843,5.334,81.000,11.2
1992,10/13/19 09:48:55 AM,9.756,0.2843,6.458,73.200,36.2
1993,10/13/19 10:48:55 AM,9.805,0.2836,7.870,69.600,206.2
1994,10/13/19 11:48:55 AM,9.977,0.2836,9.608,64.800,43.7
1995,10/13/19 12:48:55 PM,10.173,0.2836,11.053,59.400,68.7
1996,10/13/19 01:48:55 PM,10.369,0.2828,11.783,55.900,118.7
1997,10/13/19 02:48:55 PM,10.590,0.2828,11.273,55.500,43.7
1998,10/13/19 03:48:55 PM,10.712,0.2828,10.516,59.800,8.7
1999,10/13/19 04:48:55 PM,10.761,0.2821,10.075,63.600,11.2
2000,10/13/19 05:48:55 PM,10.810,0.2821,9.089,67.200,3.7
2001,10/13/19 06:48:55 PM,10.810,0.2821,8.295,69.300,1.2
2002,10/13/19 07:48:55 PM,10.810,0.2814,7.645,70.200,1.2
2003,10/13/19 08:48:55 PM,10.761,0.2814,7.217,72.000,1.2
2004,10/13/19 09:48:55 PM,10.712,0.2814,6.914,74.800,1.2
2005,10/13/19 10:48:55 PM,10.663,0.2806,6.509,76.000,1.2
2006,10/13/19 11:48:55 PM,10.590,0.2806,6.357,76.300,1.2
2007,10/14/19 12:48:55 AM,10.541,0.2806,6.102,76.000,1.2
2008,10/14/19 01:48:55 AM,10.467,0.2799,4.999,78.400,1.2
2009,10/14/19 02:48:55 AM,10.394,0.2806,4.558,81.400,1.2
2010,10/14/19 03:48:55 AM,10.296,0.2799,4.141,82.300,1.2
2011,10/14/19 04:48:55 AM,10.198,0.2799,3.327,83.900,1.2
2012,10/14/19 05:48:55 AM,10.075,0.2792,3.063,86.100,1.2
2013,10/14/19 06:48:55 AM,9.928,0.2792,2.850,86.300,1.2
2014,10/14/19 07:48:55 AM,9.829,0.2792,3.195,87.300,1.2
2015,10/14/19 08:48:55 AM,9.706,0.2792,4.610,85.400,8.7
2016,10/14/19 09:48:55 AM,9.682,0.2792,6.737,79.800,96.2
