"Plot Title: Rollinson_N115"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663852, SEN S/N: 2445098)","Water Content, m³/m³ (LGR S/N: 9663852, SEN S/N: 9673987)","PAR, µmol/m²/s (LGR S/N: 9663852, SEN S/N: 9680255)","Temp, °C (LGR S/N: 9663852, SEN S/N: 20210256)","RH, % (LGR S/N: 9663852, SEN S/N: 20210256)"
1787,10/04/19 10:59:23 PM,15.247,0.1230,1.2,9.829,93.400
1788,10/04/19 11:59:23 PM,15.199,0.1230,1.2,9.706,94.100
1789,10/05/19 12:59:23 AM,15.127,0.1230,1.2,9.040,94.100
1790,10/05/19 01:59:23 AM,15.079,0.1230,1.2,8.593,95.200
1791,10/05/19 02:59:23 AM,14.984,0.1230,1.2,8.145,95.900
1792,10/05/19 03:59:23 AM,14.912,0.1223,1.2,8.643,96.400
1793,10/05/19 04:59:23 AM,14.840,0.1223,1.2,8.817,96.600
1794,10/05/19 05:59:23 AM,14.768,0.1223,1.2,8.742,96.600
1795,10/05/19 06:59:23 AM,14.697,0.1216,1.2,8.990,96.300
1796,10/05/19 07:59:23 AM,14.625,0.1216,1.2,9.361,95.100
1797,10/05/19 08:59:23 AM,14.577,0.1216,3.7,10.541,93.600
1798,10/05/19 09:59:23 AM,14.529,0.1216,8.7,12.122,90.900
1799,10/05/19 10:59:23 AM,14.505,0.1216,11.2,13.137,85.800
1800,10/05/19 11:59:23 AM,14.529,0.1209,11.2,13.930,86.500
1801,10/05/19 12:59:23 PM,14.553,0.1209,13.7,14.792,86.800
1802,10/05/19 01:59:23 PM,14.625,0.1194,13.7,15.819,86.100
1803,10/05/19 02:59:23 PM,14.697,0.1194,11.2,15.485,84.100
1804,10/05/19 03:59:23 PM,14.768,0.1194,1.2,15.175,85.700
1805,10/05/19 04:59:23 PM,14.840,0.1194,1.2,14.074,88.900
1806,10/05/19 05:59:23 PM,14.888,0.1143,1.2,13.329,96.500
1807,10/05/19 06:59:23 PM,14.912,0.1477,1.2,13.185,98.900
1808,10/05/19 07:59:23 PM,14.912,0.1594,1.2,13.064,99.800
1809,10/05/19 08:59:23 PM,14.912,0.1608,1.2,13.064,100.000
1810,10/05/19 09:59:23 PM,14.912,0.1564,1.2,13.233,100.000
1811,10/05/19 10:59:23 PM,14.912,0.1528,1.2,13.425,100.000
1812,10/05/19 11:59:23 PM,14.912,0.1499,1.2,13.570,100.000
1813,10/06/19 12:59:23 AM,14.912,0.1463,1.2,13.858,100.000
1814,10/06/19 01:59:23 AM,14.936,0.1448,1.2,14.098,100.000
1815,10/06/19 02:59:23 AM,14.960,0.1434,1.2,12.847,100.000
1816,10/06/19 03:59:23 AM,14.960,0.1426,1.2,11.565,97.200
1817,10/06/19 04:59:23 AM,14.960,0.1412,1.2,10.932,91.200
1818,10/06/19 05:59:23 AM,14.936,0.1405,1.2,10.026,90.600
1819,10/06/19 06:59:23 AM,14.888,0.1390,1.2,9.460,94.900
1820,10/06/19 07:59:23 AM,14.816,0.1383,1.2,9.706,95.200
1821,10/06/19 08:59:23 AM,14.721,0.1376,3.7,11.175,93.700
1822,10/06/19 09:59:23 AM,14.649,0.1368,3.7,13.088,88.200
1823,10/06/19 10:59:23 AM,14.625,0.1361,6.2,14.673,81.300
1824,10/06/19 11:59:23 AM,14.625,0.1347,11.2,16.010,73.600
1825,10/06/19 12:59:23 PM,14.649,0.1339,26.2,17.082,64.900
1826,10/06/19 01:59:23 PM,14.721,0.1339,8.7,17.225,59.900
1827,10/06/19 02:59:23 PM,14.792,0.1332,11.2,16.868,56.700
1828,10/06/19 03:59:23 PM,14.840,0.1318,8.7,15.986,62.700
1829,10/06/19 04:59:23 PM,14.888,0.1318,1.2,14.864,69.600
1830,10/06/19 05:59:23 PM,14.936,0.1318,1.2,14.433,73.100
1831,10/06/19 06:59:23 PM,14.960,0.1310,1.2,13.978,74.300
1832,10/06/19 07:59:23 PM,14.960,0.1310,1.2,13.377,80.600
1833,10/06/19 08:59:23 PM,14.936,0.1303,1.2,12.823,80.300
1834,10/06/19 09:59:23 PM,14.936,0.1303,1.2,12.823,81.300
1835,10/06/19 10:59:23 PM,14.912,0.1303,1.2,12.727,81.900
1836,10/06/19 11:59:23 PM,14.864,0.1296,1.2,12.630,84.500
1837,10/07/19 12:59:23 AM,14.840,0.1296,1.2,12.025,86.700
1838,10/07/19 01:59:23 AM,14.792,0.1288,1.2,11.248,87.300
1839,10/07/19 02:59:23 AM,14.768,0.1288,1.2,11.273,89.000
1840,10/07/19 03:59:23 AM,14.697,0.1288,1.2,10.198,89.800
1841,10/07/19 04:59:23 AM,14.649,0.1288,1.2,9.435,91.900
1842,10/07/19 05:59:23 AM,14.577,0.1288,1.2,9.114,93.300
1843,10/07/19 06:59:23 AM,14.505,0.1288,1.2,8.916,94.100
1844,10/07/19 07:59:23 AM,14.433,0.1288,1.2,9.064,93.900
1845,10/07/19 08:59:23 AM,14.337,0.1288,1.2,11.127,92.900
1846,10/07/19 09:59:23 AM,14.290,0.1281,6.2,13.353,84.400
1847,10/07/19 10:59:23 AM,14.242,0.1281,8.7,15.199,75.100
1848,10/07/19 11:59:23 AM,14.290,0.1267,6.2,16.725,69.400
1849,10/07/19 12:59:23 PM,14.337,0.1267,18.7,17.938,62.200
1850,10/07/19 01:59:23 PM,14.409,0.1259,8.7,18.438,53.000
1851,10/07/19 02:59:23 PM,14.505,0.1252,8.7,18.033,52.600
1852,10/07/19 03:59:23 PM,14.601,0.1252,3.7,17.867,52.600
1853,10/07/19 04:59:23 PM,14.673,0.1245,1.2,17.486,53.400
1854,10/07/19 05:59:23 PM,14.745,0.1245,1.2,16.296,55.200
1855,10/07/19 06:59:23 PM,14.768,0.1238,1.2,14.625,62.300
1856,10/07/19 07:59:23 PM,14.792,0.1245,1.2,13.786,67.800
1857,10/07/19 08:59:23 PM,14.792,0.1238,1.2,13.040,74.500
1858,10/07/19 09:59:23 PM,14.792,0.1238,1.2,11.686,82.500
1859,10/07/19 10:59:23 PM,14.745,0.1238,1.2,10.761,87.300
1860,10/07/19 11:59:23 PM,14.697,0.1230,1.2,9.682,90.100
1861,10/08/19 12:59:23 AM,14.649,0.1230,1.2,9.657,90.300
1862,10/08/19 01:59:23 AM,14.577,0.1230,1.2,9.064,91.800
1863,10/08/19 02:59:23 AM,14.505,0.1223,1.2,8.568,93.400
1864,10/08/19 03:59:23 AM,14.409,0.1230,1.2,7.820,94.200
1865,10/08/19 04:59:23 AM,14.337,0.1216,1.2,7.745,94.500
1866,10/08/19 05:59:23 AM,14.242,0.1216,1.2,7.569,95.300
1867,10/08/19 06:59:23 AM,14.146,0.1216,1.2,7.015,95.600
1868,10/08/19 07:59:23 AM,14.050,0.1216,1.2,8.120,96.300
1869,10/08/19 08:59:23 AM,13.954,0.1216,1.2,11.200,96.200
1870,10/08/19 09:59:23 AM,13.906,0.1209,3.7,14.098,87.800
1871,10/08/19 10:59:23 AM,13.906,0.1209,6.2,16.034,74.900
1872,10/08/19 11:59:23 AM,13.930,0.1201,8.7,17.296,66.500
1873,10/08/19 12:59:23 PM,14.026,0.1194,13.7,17.701,60.200
1874,10/08/19 01:59:23 PM,14.122,0.1194,8.7,18.105,54.600
1875,10/08/19 02:59:23 PM,14.242,0.1187,8.7,18.105,55.400
1876,10/08/19 03:59:23 PM,14.337,0.1180,3.7,18.010,54.500
1877,10/08/19 04:59:23 PM,14.433,0.1180,1.2,17.677,53.500
1878,10/08/19 05:59:23 PM,14.505,0.1180,1.2,16.463,58.900
1879,10/08/19 06:59:23 PM,14.553,0.1172,1.2,15.175,64.900
1880,10/08/19 07:59:23 PM,14.601,0.1180,1.2,13.690,79.000
1881,10/08/19 08:59:23 PM,14.601,0.1172,1.2,13.137,82.900
1882,10/08/19 09:59:23 PM,14.625,0.1172,1.2,12.751,84.200
1883,10/08/19 10:59:23 PM,14.601,0.1165,1.2,12.195,86.600
1884,10/08/19 11:59:23 PM,14.577,0.1165,1.2,11.953,89.300
1885,10/09/19 12:59:23 AM,14.553,0.1165,1.2,11.467,89.300
1886,10/09/19 01:59:23 AM,14.505,0.1165,1.2,11.175,85.800
1887,10/09/19 02:59:23 AM,14.457,0.1165,1.2,10.638,86.100
1888,10/09/19 03:59:23 AM,14.409,0.1165,1.2,10.663,85.800
1889,10/09/19 04:59:23 AM,14.337,0.1158,1.2,10.247,84.500
1890,10/09/19 05:59:23 AM,14.290,0.1158,1.2,9.188,85.700
1891,10/09/19 06:59:23 AM,14.218,0.1158,1.2,8.941,88.800
1892,10/09/19 07:59:23 AM,14.146,0.1150,1.2,9.485,90.700
1893,10/09/19 08:59:23 AM,14.074,0.1150,1.2,11.953,90.400
1894,10/09/19 09:59:23 AM,14.026,0.1143,6.2,14.194,82.000
1895,10/09/19 10:59:23 AM,14.002,0.1143,8.7,15.963,75.300
1896,10/09/19 11:59:23 AM,14.050,0.1136,26.2,17.605,68.100
1897,10/09/19 12:59:23 PM,14.122,0.1129,13.7,18.319,61.600
1898,10/09/19 01:59:23 PM,14.218,0.1136,8.7,18.533,60.000
1899,10/09/19 02:59:23 PM,14.337,0.1129,11.2,18.580,57.000
1900,10/09/19 03:59:23 PM,14.433,0.1129,3.7,18.533,57.100
1901,10/09/19 04:59:23 PM,14.529,0.1114,1.2,17.819,58.700
1902,10/09/19 05:59:23 PM,14.601,0.1107,1.2,16.344,64.300
1903,10/09/19 06:59:23 PM,14.649,0.1107,1.2,15.438,69.800
1904,10/09/19 07:59:23 PM,14.673,0.1107,1.2,14.745,72.900
1905,10/09/19 08:59:23 PM,14.697,0.1100,1.2,14.266,76.300
1906,10/09/19 09:59:23 PM,14.697,0.1100,1.2,13.594,82.900
1907,10/09/19 10:59:23 PM,14.673,0.1100,1.2,13.786,87.100
1908,10/09/19 11:59:23 PM,14.673,0.1100,1.2,14.098,84.800
1909,10/10/19 12:59:23 AM,14.649,0.1092,1.2,14.314,80.200
1910,10/10/19 01:59:23 AM,14.625,0.1092,1.2,14.002,78.000
1911,10/10/19 02:59:23 AM,14.625,0.1092,1.2,13.473,81.000
1912,10/10/19 03:59:23 AM,14.601,0.1085,1.2,13.257,82.000
1913,10/10/19 04:59:23 AM,14.601,0.1085,1.2,12.871,84.100
1914,10/10/19 05:59:23 AM,14.577,0.1085,1.2,12.243,85.800
1915,10/10/19 06:59:23 AM,14.529,0.1085,1.2,11.613,88.500
1916,10/10/19 07:59:23 AM,14.505,0.1085,1.2,11.783,91.200
1917,10/10/19 08:59:23 AM,14.457,0.1078,3.7,13.666,92.400
1918,10/10/19 09:59:23 AM,14.433,0.1078,6.2,14.888,91.700
1919,10/10/19 10:59:23 AM,14.433,0.1071,8.7,16.415,90.200
1920,10/10/19 11:59:23 AM,14.457,0.1063,11.2,17.724,88.200
1921,10/10/19 12:59:23 PM,14.529,0.1063,11.2,18.105,87.400
1922,10/10/19 01:59:23 PM,14.625,0.1063,11.2,18.604,86.200
1923,10/10/19 02:59:23 PM,14.721,0.1063,8.7,19.199,86.000
1924,10/10/19 03:59:23 PM,14.816,0.1063,3.7,18.010,87.800
1925,10/10/19 04:59:23 PM,14.912,0.1049,1.2,17.368,95.400
1926,10/10/19 05:59:23 PM,14.984,0.1049,1.2,17.249,97.700
1927,10/10/19 06:59:23 PM,15.055,0.1042,1.2,17.368,98.700
1928,10/10/19 07:59:23 PM,15.103,0.1042,1.2,17.701,98.700
1929,10/10/19 08:59:23 PM,15.151,0.1042,1.2,17.582,96.800
1930,10/10/19 09:59:23 PM,15.199,0.1034,1.2,17.320,96.500
1931,10/10/19 10:59:23 PM,15.247,0.1020,1.2,17.082,97.500
1932,10/10/19 11:59:23 PM,15.270,0.0983,1.2,17.272,99.200
1933,10/11/19 12:59:23 AM,15.318,0.1172,1.2,17.320,99.900
1934,10/11/19 01:59:23 AM,15.366,0.1209,1.2,16.939,100.000
1935,10/11/19 02:59:23 AM,15.390,0.1201,1.2,17.344,100.000
1936,10/11/19 03:59:23 AM,15.438,0.1209,1.2,17.558,100.000
1937,10/11/19 04:59:23 AM,15.461,0.1209,1.2,17.534,100.000
1938,10/11/19 05:59:23 AM,15.485,0.1223,1.2,17.249,100.000
1939,10/11/19 06:59:23 AM,15.533,0.1238,1.2,16.773,100.000
1940,10/11/19 07:59:23 AM,15.557,0.1216,1.2,16.534,100.000
1941,10/11/19 08:59:23 AM,15.581,0.2625,1.2,16.463,100.000
1942,10/11/19 09:59:23 AM,15.629,0.2894,1.2,11.807,100.000
1943,10/11/19 10:59:23 AM,15.676,0.2066,1.2,10.247,100.000
1944,10/11/19 11:59:23 AM,15.557,0.1623,6.2,9.287,100.000
1945,10/11/19 12:59:23 PM,15.414,0.1521,6.2,8.295,100.000
1946,10/11/19 01:59:23 PM,15.247,0.1485,6.2,7.015,100.000
1947,10/11/19 02:59:23 PM,15.103,0.1463,6.2,6.179,98.700
1948,10/11/19 03:59:23 PM,14.936,0.1441,3.7,5.231,98.300
1949,10/11/19 04:59:23 PM,14.745,0.1470,1.2,5.770,99.300
1950,10/11/19 05:59:23 PM,14.553,0.1456,1.2,5.282,97.100
1951,10/11/19 06:59:23 PM,14.361,0.1448,1.2,5.179,91.000
1952,10/11/19 07:59:23 PM,14.170,0.1434,1.2,4.818,87.900
1953,10/11/19 08:59:23 PM,14.002,0.1419,1.2,4.714,84.600
1954,10/11/19 09:59:23 PM,13.834,0.1412,1.2,4.636,83.100
1955,10/11/19 10:59:23 PM,13.666,0.1405,1.2,3.958,76.700
1956,10/11/19 11:59:23 PM,13.522,0.1405,1.2,3.591,78.200
1957,10/12/19 12:59:23 AM,13.353,0.1397,1.2,3.854,80.900
1958,10/12/19 01:59:23 AM,13.209,0.1390,1.2,3.564,79.400
1959,10/12/19 02:59:23 AM,13.064,0.1383,1.2,3.749,81.200
1960,10/12/19 03:59:23 AM,12.920,0.1383,1.2,3.958,78.200
1961,10/12/19 04:59:23 AM,12.799,0.1376,1.2,3.301,77.900
1962,10/12/19 05:59:23 AM,12.678,0.1368,1.2,2.209,80.200
1963,10/12/19 06:59:23 AM,12.558,0.1361,1.2,1.913,85.100
1964,10/12/19 07:59:23 AM,12.437,0.1354,1.2,2.047,86.700
1965,10/12/19 08:59:23 AM,12.292,0.1347,6.2,3.274,85.100
1966,10/12/19 09:59:23 AM,12.171,0.1347,8.7,4.740,80.000
1967,10/12/19 10:59:23 AM,12.074,0.1347,6.2,5.668,72.500
1968,10/12/19 11:59:23 AM,12.001,0.1339,8.7,6.940,67.400
1969,10/12/19 12:59:23 PM,11.977,0.1339,8.7,8.369,65.600
1970,10/12/19 01:59:23 PM,11.929,0.1339,16.2,9.262,63.700
1971,10/12/19 02:59:23 PM,11.953,0.1332,13.7,9.805,65.200
1972,10/12/19 03:59:23 PM,11.977,0.1332,8.7,10.247,66.800
1973,10/12/19 04:59:23 PM,12.001,0.1325,3.7,10.541,66.100
1974,10/12/19 05:59:23 PM,12.025,0.1318,1.2,10.001,65.400
1975,10/12/19 06:59:23 PM,12.025,0.1318,1.2,9.064,69.400
1976,10/12/19 07:59:23 PM,12.050,0.1318,1.2,9.410,74.700
1977,10/12/19 08:59:23 PM,12.050,0.1310,1.2,9.213,75.300
1978,10/12/19 09:59:23 PM,12.050,0.1310,1.2,9.410,74.100
1979,10/12/19 10:59:23 PM,12.050,0.1303,1.2,8.717,73.500
1980,10/12/19 11:59:23 PM,12.050,0.1303,1.2,7.895,74.900
1981,10/13/19 12:59:23 AM,12.025,0.1296,1.2,5.282,77.500
1982,10/13/19 01:59:23 AM,12.025,0.1296,1.2,3.775,84.800
1983,10/13/19 02:59:23 AM,11.977,0.1296,1.2,3.327,89.800
1984,10/13/19 03:59:23 AM,11.880,0.1288,1.2,3.195,90.500
1985,10/13/19 04:59:23 AM,11.783,0.1288,1.2,2.823,91.500
1986,10/13/19 05:59:23 AM,11.686,0.1288,1.2,2.557,92.900
1987,10/13/19 06:59:23 AM,11.589,0.1281,1.2,3.142,93.200
1988,10/13/19 07:59:23 AM,11.467,0.1281,1.2,4.063,90.000
1989,10/13/19 08:59:23 AM,11.394,0.1281,8.7,5.360,85.400
1990,10/13/19 09:59:23 AM,11.321,0.1281,6.2,6.051,78.300
1991,10/13/19 10:59:23 AM,11.297,0.1274,6.2,7.167,74.700
1992,10/13/19 11:59:23 AM,11.273,0.1274,16.2,8.941,68.900
1993,10/13/19 12:59:23 PM,11.273,0.1274,11.2,9.879,66.100
1994,10/13/19 01:59:23 PM,11.297,0.1267,26.2,11.029,63.000
1995,10/13/19 02:59:23 PM,11.346,0.1267,8.7,10.467,63.400
1996,10/13/19 03:59:23 PM,11.394,0.1267,3.7,10.198,63.500
1997,10/13/19 04:59:23 PM,11.419,0.1259,3.7,9.706,64.300
1998,10/13/19 05:59:23 PM,11.467,0.1259,1.2,8.916,68.300
1999,10/13/19 06:59:23 PM,11.467,0.1259,1.2,8.195,69.100
2000,10/13/19 07:59:23 PM,11.492,0.1252,1.2,7.469,69.500
2001,10/13/19 08:59:23 PM,11.467,0.1252,1.2,7.091,71.200
2002,10/13/19 09:59:23 PM,11.443,0.1252,1.2,6.763,73.700
2003,10/13/19 10:59:23 PM,11.419,0.1245,1.2,6.458,75.700
2004,10/13/19 11:59:23 PM,11.394,0.1245,1.2,6.204,74.500
2005,10/14/19 12:59:23 AM,11.346,0.1245,1.2,5.975,75.100
2006,10/14/19 01:59:23 AM,11.297,0.1238,1.2,4.688,78.200
2007,10/14/19 02:59:23 AM,11.248,0.1238,1.2,4.246,82.200
2008,10/14/19 03:59:23 AM,11.200,0.1238,1.2,3.801,82.200
2009,10/14/19 04:59:23 AM,11.127,0.1238,1.2,3.274,83.900
2010,10/14/19 05:59:23 AM,11.053,0.1230,1.2,2.850,87.800
2011,10/14/19 06:59:23 AM,10.980,0.1230,1.2,2.690,87.800
2012,10/14/19 07:59:23 AM,10.907,0.1230,1.2,3.089,88.000
2013,10/14/19 08:59:23 AM,10.810,0.1223,1.2,4.636,85.800
2014,10/14/19 09:59:23 AM,10.736,0.1223,3.7,6.051,81.100
2015,10/14/19 10:59:23 AM,10.712,0.1223,8.7,7.217,72.100
2016,10/14/19 11:59:23 AM,10.687,0.1223,13.7,8.469,67.000
2017,10/14/19 12:59:23 PM,10.712,0.1223,11.2,9.287,65.400
2018,10/14/19 01:59:23 PM,10.736,0.1223,11.2,10.001,62.500
2019,10/14/19 02:59:23 PM,10.785,0.1223,11.2,10.271,62.600
2020,10/14/19 03:59:23 PM,10.834,0.1223,6.2,10.394,62.800
2021,10/14/19 04:59:23 PM,10.907,0.1216,1.2,10.001,64.400
2022,10/14/19 05:59:23 PM,10.956,0.1216,1.2,9.015,65.700
2023,10/14/19 06:59:23 PM,11.005,0.1209,1.2,7.645,71.900
2024,10/14/19 07:59:23 PM,11.005,0.1209,1.2,7.242,76.600
2025,10/14/19 08:59:23 PM,11.005,0.1209,1.2,6.914,81.000
2026,10/14/19 09:59:23 PM,11.005,0.1209,1.2,6.687,83.200
2027,10/14/19 10:59:23 PM,10.980,0.1209,1.2,6.230,84.700
2028,10/14/19 11:59:23 PM,10.956,0.1209,1.2,5.770,86.400
2029,10/15/19 12:59:23 AM,10.932,0.1201,1.2,5.821,86.500
2030,10/15/19 01:59:23 AM,10.883,0.1201,1.2,5.437,87.800
2031,10/15/19 02:59:23 AM,10.858,0.1201,1.2,5.205,88.300
2032,10/15/19 03:59:23 AM,10.810,0.1201,1.2,4.740,91.300
2033,10/15/19 04:59:23 AM,10.761,0.1201,1.2,4.869,90.800
2034,10/15/19 05:59:23 AM,10.712,0.1194,1.2,5.334,91.000
2035,10/15/19 06:59:23 AM,10.663,0.1194,1.2,5.437,91.300
2036,10/15/19 07:59:23 AM,10.638,0.1194,1.2,6.661,90.700
2037,10/15/19 08:59:23 AM,10.614,0.1187,3.7,8.817,88.600
2038,10/15/19 09:59:23 AM,10.590,0.1194,6.2,10.198,84.300
2039,10/15/19 10:59:23 AM,10.638,0.1187,3.7,9.435,90.400
2040,10/15/19 11:59:23 AM,10.687,0.1187,3.7,9.829,96.300
2041,10/15/19 12:59:23 PM,10.736,0.1187,11.2,11.686,95.500
2042,10/15/19 01:59:23 PM,10.810,0.1187,16.2,13.353,91.300
2043,10/15/19 02:59:23 PM,10.907,0.1187,8.7,14.673,90.400
2044,10/15/19 03:59:23 PM,11.029,0.1180,1.2,14.721,90.900
2045,10/15/19 04:59:23 PM,11.151,0.1180,1.2,14.864,95.400
2046,10/15/19 05:59:23 PM,11.273,0.1180,1.2,14.792,97.800
2047,10/15/19 06:59:23 PM,11.394,0.1180,1.2,13.738,85.600
2048,10/15/19 07:59:23 PM,11.492,0.1180,1.2,11.807,78.100
2049,10/15/19 08:59:23 PM,11.565,0.1180,1.2,11.200,77.900
2050,10/15/19 09:59:23 PM,11.589,0.1180,1.2,9.558,75.900
2051,10/15/19 10:59:23 PM,11.589,0.1180,1.2,8.891,75.200
2052,10/15/19 11:59:23 PM,11.565,0.1180,1.2,8.245,77.500
2053,10/16/19 12:59:23 AM,11.516,0.1180,1.2,7.670,80.200
2054,10/16/19 01:59:23 AM,11.467,0.1172,1.2,7.494,79.700
2055,10/16/19 02:59:23 AM,11.394,0.1172,1.2,7.368,79.900
2056,10/16/19 03:59:23 AM,11.346,0.1172,1.2,7.594,79.900
2057,10/16/19 04:59:23 AM,11.273,0.1172,1.2,7.419,78.600
2058,10/16/19 05:59:23 AM,11.224,0.1165,1.2,7.142,81.300
2059,10/16/19 06:59:23 AM,11.175,0.1165,1.2,7.192,81.900
2060,10/16/19 07:59:23 AM,11.127,0.1165,1.2,7.368,81.300
2061,10/16/19 08:59:23 AM,11.078,0.1165,1.2,7.594,79.400
2062,10/16/19 09:59:23 AM,11.029,0.1165,6.2,8.319,77.900
2063,10/16/19 10:59:23 AM,11.005,0.1158,13.7,8.841,73.800
2064,10/16/19 11:59:23 AM,10.956,0.1158,11.2,9.583,72.500
2065,10/16/19 12:59:23 PM,10.956,0.1158,11.2,9.509,70.100
2066,10/16/19 01:59:23 PM,10.956,0.1158,11.2,9.682,69.000
2067,10/16/19 02:59:23 PM,10.980,0.1150,11.2,10.173,67.400
2068,10/16/19 03:59:23 PM,11.005,0.1150,6.2,9.879,65.800
2069,10/16/19 04:59:23 PM,11.005,0.1150,3.7,9.657,66.200
2070,10/16/19 05:59:23 PM,11.029,0.1143,1.2,9.015,69.000
2071,10/16/19 06:59:23 PM,11.029,0.1143,1.2,7.695,76.800
2072,10/16/19 07:59:23 PM,11.029,0.1143,1.2,6.990,80.000
2073,10/16/19 08:59:23 PM,11.005,0.1136,1.2,6.484,82.500
2074,10/16/19 09:59:23 PM,10.980,0.1136,1.2,5.796,85.500
2075,10/16/19 10:59:23 PM,10.932,0.1136,1.2,5.693,86.900
2076,10/16/19 11:59:23 PM,10.883,0.1136,1.2,5.360,86.700
2077,10/17/19 12:59:23 AM,10.834,0.1129,1.2,4.844,87.900
2078,10/17/19 01:59:23 AM,10.785,0.1136,1.2,4.454,89.000
2079,10/17/19 02:59:23 AM,10.736,0.1129,1.2,4.506,91.200
2080,10/17/19 03:59:23 AM,10.663,0.1129,1.2,4.610,90.500
2081,10/17/19 04:59:23 AM,10.614,0.1129,1.2,4.792,90.900
2082,10/17/19 05:59:23 AM,10.565,0.1129,1.2,3.564,92.000
2083,10/17/19 06:59:23 AM,10.516,0.1121,1.2,4.063,94.400
2084,10/17/19 07:59:23 AM,10.443,0.1121,1.2,3.906,94.000
2085,10/17/19 08:59:23 AM,10.394,0.1121,3.7,5.898,94.100
2086,10/17/19 09:59:23 AM,10.345,0.1121,8.7,7.895,87.700
2087,10/17/19 10:59:23 AM,10.320,0.1121,8.7,8.742,79.800
2088,10/17/19 11:59:23 AM,10.345,0.1121,11.2,9.731,73.500
2089,10/17/19 12:59:23 PM,10.394,0.1114,16.2,10.198,70.900
2090,10/17/19 01:59:23 PM,10.443,0.1114,13.7,10.394,69.000
2091,10/17/19 02:59:23 PM,10.516,0.1114,11.2,10.590,69.500
2092,10/17/19 03:59:23 PM,10.565,0.1107,6.2,10.590,69.500
2093,10/17/19 04:59:23 PM,10.614,0.1107,3.7,10.247,73.600
2094,10/17/19 05:59:23 PM,10.663,0.1107,1.2,8.817,76.100
2095,10/17/19 06:59:23 PM,10.712,0.1100,1.2,7.795,81.200
2096,10/17/19 07:59:23 PM,10.712,0.1100,1.2,7.268,84.500
2097,10/17/19 08:59:23 PM,10.712,0.1100,1.2,6.661,88.300
2098,10/17/19 09:59:23 PM,10.687,0.1100,1.2,6.153,91.200
2099,10/17/19 10:59:23 PM,10.663,0.1100,1.2,5.642,93.500
2100,10/17/19 11:59:23 PM,10.638,0.1092,1.2,5.282,94.900
2101,10/18/19 12:59:23 AM,10.590,0.1092,1.2,4.844,95.700
2102,10/18/19 01:59:23 AM,10.541,0.1092,1.2,4.480,96.300
2103,10/18/19 02:59:23 AM,10.492,0.1092,1.2,4.610,96.700
2104,10/18/19 03:59:23 AM,10.443,0.1085,1.2,4.272,96.700
2105,10/18/19 04:59:23 AM,10.394,0.1085,1.2,3.433,96.800
2106,10/18/19 05:59:23 AM,10.345,0.1085,1.2,3.617,97.100
2107,10/18/19 06:59:23 AM,10.271,0.1085,1.2,3.274,97.300
2108,10/18/19 07:59:23 AM,10.222,0.1085,1.2,4.063,97.700
2109,10/18/19 08:59:23 AM,10.149,0.1085,3.7,5.514,97.800
2110,10/18/19 09:59:23 AM,10.100,0.1085,8.7,7.469,96.300
2111,10/18/19 10:59:23 AM,10.075,0.1078,8.7,9.460,88.300
2112,10/18/19 11:59:23 AM,10.124,0.1078,11.2,10.712,82.300
2113,10/18/19 12:59:23 PM,10.173,0.1078,11.2,11.662,79.600
2114,10/18/19 01:59:23 PM,10.247,0.1078,11.2,12.268,77.700
2115,10/18/19 02:59:23 PM,10.345,0.1071,8.7,12.703,75.800
2116,10/18/19 03:59:23 PM,10.467,0.1071,3.7,12.847,72.900
2117,10/18/19 04:59:23 PM,10.541,0.1071,1.2,12.582,71.600
2118,10/18/19 05:59:23 PM,10.638,0.1063,1.2,11.637,71.400
2119,10/18/19 06:59:23 PM,10.712,0.1063,1.2,10.271,77.400
2120,10/18/19 07:59:23 PM,10.761,0.1063,1.2,9.534,83.700
2121,10/18/19 08:59:23 PM,10.785,0.1063,1.2,9.188,86.100
2122,10/18/19 09:59:23 PM,10.785,0.1056,1.2,8.469,86.500
2123,10/18/19 10:59:23 PM,10.785,0.1056,1.2,7.393,88.200
2124,10/18/19 11:59:23 PM,10.785,0.1056,1.2,6.990,90.900
2125,10/19/19 12:59:23 AM,10.761,0.1049,1.2,6.889,92.300
2126,10/19/19 01:59:23 AM,10.736,0.1049,1.2,6.535,92.800
2127,10/19/19 02:59:23 AM,10.687,0.1049,1.2,6.611,93.200
2128,10/19/19 03:59:23 AM,10.638,0.1049,1.2,6.737,93.400
2129,10/19/19 04:59:23 AM,10.614,0.1049,1.2,7.091,93.500
2130,10/19/19 05:59:23 AM,10.590,0.1049,1.2,7.268,93.700
2131,10/19/19 06:59:23 AM,10.541,0.1049,1.2,7.519,92.500
2132,10/19/19 07:59:23 AM,10.516,0.1042,1.2,7.419,92.100
2133,10/19/19 08:59:23 AM,10.516,0.1042,3.7,8.767,91.700
2134,10/19/19 09:59:23 AM,10.492,0.1042,11.2,10.834,87.600
2135,10/19/19 10:59:23 AM,10.516,0.1042,11.2,12.050,81.100
2136,10/19/19 11:59:23 AM,10.565,0.1042,11.2,13.930,77.900
2137,10/19/19 12:59:23 PM,10.638,0.1034,16.2,15.605,72.800
2138,10/19/19 01:59:23 PM,10.761,0.1020,11.2,16.487,70.000
2139,10/19/19 02:59:23 PM,10.883,0.1020,6.2,16.511,66.000
